"filename","date","speaker","X","Name","Party","Constituency.x","Female","Dynastic","Votes","Vote_share","Quota","ff","gov","docs","dail","ID_unit","Stratum","Local","labels"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0625200610170330-809.txt",20061017,809,1572,"Denis Naughten","Fine Gael","Longford Roscommon",0,1,6660,13.4,0.67,0,0,"asked the minister for education and science when the decision was taken by her department to locate the proposed school of podiatry in a university the reason an institute of technology was deemed unsuitable and if she will make a statement on the matter asked the minister for education and science if a chairperson has been appointed to chair the inter-departmental or inter-agency committee which is to be established to progress the strategic development and implementation of the school of podiatry the persons who will be the members of this committee and if she will make a statement on the matter",29,294655,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0625200610180055-535.txt",20061018,535,1308,"Brendan Howlin","Labour Party","Wexford",0,0,7995,13.23,0.79,0,0,"asked the minister for finance his views on the implications for the economy here of the recent quarter point increase in interest rates announced by the european central bank and if he will make a statement on the matter",29,294751,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0625200610180086-985.txt",20061018,985,814,"Ruairi Quinn","Labour Party","Dublin South East",0,0,4032,12.43,0.62,0,0,"asked the minister for finance the number of meetings held by the hidden economy working group referred to by him in his response to parliamentary question no 38 of 21 june 2006 during 2006 the dates of these meetings the approximate duration of each of these meetings the names and offices of the members of this working group when this working group is expected to report the persons to whom it will report and if he will make a statement on the matter",29,294786,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0625200610190074-119.txt",20061019,119,1111,"Richard Bruton","Fine Gael","Dublin North Central",0,1,5159,12.88,0.64,0,0,"asked the minister for communications marine and natural resources his legislative plans to prevent a reoccurrence of the situation whereby gas prices here are increased substantially whereby at the same time the product was available free on the international markets and if he will make a statement on the matter",29,294942,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0625200610190167-1805.txt",20061019,1805,1617,"Paul Kehoe","Fine Gael","Wexford",0,0,7048,11.66,0.7,0,0,"asked the minister for communications marine and natural resources when residents in churchill county kerry can expect to have broadband in their area",29,295020,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0625200610190207-14.txt",20061019,14,849,"Bernard Allen","Fine Gael","Cork North Central",0,0,5458,12.09,0.73,0,0,"asked the minister for foreign affairs the number of personnel of irish aid who have volunteered for decentralisation if he will provide this information showing the number from each grade who have volunteered and if he will make a statement on the matter",29,295057,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200610240107-1783.txt",20061024,1783,1610,"Martin Ferris","Sinn Fein","Kerry North",0,0,9496,24.24,0.97,0,0,"asked the minister for education and science her views on the fact that ireland is one of the lowest spenders on education among oecd states",29,295231,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200610240206-1772.txt",20061024,1772,1600,"Jerry Cowley","Independent","Mayo",0,0,8709,13.72,0.82,0,0,"asked the minister for health and children if she will allocate adequate funding to the centre for independent living in county mayo in view of the fact that this service is under funded with 70 people urgently awaiting a personal assistant in order that they can live independently and if she will make a statement on the matter",29,295275,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200610240320-1771.txt",20061024,1771,1599,"Paudge Connolly","Independent","Cavan Monaghan",0,0,7722,12.49,0.75,0,0,"asked the minister for social and family affairs the number of persons currently employed in his department whose status has changed to that of disabled since the commencement of their employment with his department and if he will make a statement on the matter",29,295378,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200610240415-1750.txt",20061024,1750,1555,"Seamus Healy","Independent","Tipperary South",0,0,7350,20.05,0.8,0,0,"asked the minister for education and science if he will approve the application of a school details supplied for an extra teacher in view of the overcrowding in classes at the school and the fact that a vacant classroom is available as is ancillary accommodation and equipment and if she will make a statement on the matter",29,295469,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200610240453-1829.txt",20061024,1829,1628,"Aengus O Snodaigh","Sinn Fein","Dublin South Central",0,0,5591,12.7,0.76,0,0,"asked the minister for the environment heritage and local government the status of the funding application details supplied in dublin 17 if his department is seeking or awaiting further information from dublin city council in relation to this funding application and if he will make a statement on the matter",29,295500,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200610250032-1051.txt",20061025,1051,1356,"Emmet Stagg","Labour Party","Kildare North",0,0,7051,21.38,0.86,0,0,"asked the minister for foreign affairs his view of the nuclear non-proliferation treaty of which ireland was an author in view of the recent reported nuclear test by north korea the actions which will now be taken in this regard in particular actions by the new agenda group and if he will make a statement on the matter",29,295530,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200610250037-355.txt",20061025,355,916,"Bernard Durkan","Fine Gael","Kildare North",0,0,5786,17.54,0.7,0,0,"asked the minister for foreign affairs the steps he has taken or proposes to take directly or through the eu or un to address the situation in darfur and if he will make a statement on the matter asked the minister for foreign affairs the overtures made to the authorities in sudan through the eu or un with a view to dealing with the ongoing issues there and if he will make a statement on the matter asked the minister for foreign affairs the action he will take or initiate to deal with the situation in darfur and if he will make a statement on the matter",29,295544,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200610260128-23.txt",20061026,23,641,"Liam Aylward","Fianna Fail","Carlow Kilkenny",0,0,12489,20.53,1.03,1,1,"asked the minister for education and science the reason psychological services from the national educational psychological service will not provide a service to pupils in a school details supplied in county kildare who are in autistic spectrum disorder classes in their school and if she will arrange to have an educational assessment carried out in view of the situation which exists in this school",29,295757,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611010114-119.txt",20061101,119,1111,"Richard Bruton","Fine Gael","Dublin North Central",0,1,5159,12.88,0.64,0,0,"asked the minister for health and children the way she intends replacing the €1 billion paid to public hospitals by vhi and bupa when the private beds are removed from these same public hospitals",29,295873,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611010195-476.txt",20061101,476,1141,"Tony Gregory","Independent","Dublin Central",0,0,5664,16.64,0.83,0,0,"asked the minister for finance if the office of public works flood prevention personnel will re-inspect the tolka river where there is a build up of debris and silt which residents believe will make their homes more vulnerable to flooding if this build-up will be removed and the foundations of the river wall strengthened to alleviate residents concerns if the new higher river wall on the opposite side will make flooding more likely at the tolka road side where the wall is much lower and if he will make a statement on the matter",29,295905,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611010349-1807.txt",20061101,1807,1553,"Tom Hayes","Fine Gael","Tipperary South",0,0,8997,24.54,0.98,0,0,"asked the minister for agriculture and food the situation regarding a person details supplied in county tipperary who has appealed a decision in their application under the single payment scheme national reserve asked the minister for agriculture and food the reason payment has not issued to a person details supplied in county tipperary under the single payment scheme",29,296055,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611010353-580.txt",20061101,580,567,"Enda Kenny","Fine Gael","Mayo",0,1,5834,9.19,0.55,0,0,"asked the minister for agriculture and food the reason an appeal by a person details supplied in county mayo in respect of extra allocation from the national reserve was not assessed by her department from 1 july to 20 october 2006 the number of appeals currently not dealt with in her department in respect of extra allocation from the national reserve the number of personnel appointed to deal with these applications and appeals and if she will make a statement on the matter",29,296060,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611010376-2037.txt",20061101,2037,1586,"Billy Timmins","Fine Gael","Wicklow",0,1,7372,13.51,0.81,0,0,"asked the minister for education and science the percentage of post primary schools that offer a transition year the percentage of post primary students who could avail of the year that do so the criteria applied in formulating the syllabus and if she will make a statement on the matter",29,296082,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611020035-787.txt",20061102,787,1502,"Breeda Moynihan-Cronin","Labour Party","Kerry South",1,1,5307,14.48,0.58,0,0,"asked the minister for transport the position on the extension of rail services to navan and the timescale proposed for these works",29,296156,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611070151-355.txt",20061107,355,916,"Bernard Durkan","Fine Gael","Kildare North",0,0,5786,17.54,0.7,0,0,"asked the minister for finance the name and location of every vacant building under his departments ownership or control the security arrangements in place in respect of each property the cost of such security arrangements in respect of each property in the period 1 october 2005 to 30 september 2006 and if he will make a statement on the matter",29,296347,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611070153-355.txt",20061107,355,916,"Bernard Durkan","Fine Gael","Kildare North",0,0,5786,17.54,0.7,0,0,"asked the minister for finance if he has received a pre-budget submission from an organisation details supplied in dublin 12 if he will favourably consider same and if he will make a statement on the matter",29,296349,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611070237-528.txt",20061107,528,1400,"Phil Hogan","Fine Gael","Carlow Kilkenny",0,0,7841,12.89,0.64,0,0,"asked the minister for enterprise trade and employment when he will enforce all labour court recommendations relating to the workers of greencore arising from the closure of carlow sugar factory and if he will make a statement on the matter",29,296442,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0626200611070287-476.txt",20061107,476,1141,"Tony Gregory","Independent","Dublin Central",0,0,5664,16.64,0.83,0,0,"asked the minister for agriculture and food if she will arrange an investigation into allegations that illegal chemicals were used by a company details supplied in county roscommon and if she will make a statement on the matter",29,296494,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611080157-1772.txt",20061108,1772,1600,"Jerry Cowley","Independent","Mayo",0,0,8709,13.72,0.82,0,0,"asked the minister for health and children if additional home help hours will be made available to a person details supplied in county mayo the other options that can be made available for this person and if she will make a statement on the matter",29,296692,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611080167-1766.txt",20061108,1766,1595,"Pat Breen","Fine Gael","Clare",0,0,4541,9.12,0.46,0,0,"asked the minister for health and children when a person details supplied in county clare will be taken off the waiting list for orthodontic services and will receive treatment and if she will make a statement on the matter",29,296702,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611140060-1774.txt",20061114,1774,1602,"Sean Crowe","Sinn Fein","Dublin South West",0,0,7466,20.29,1.01,0,0,"asked the minister for social and family affairs if there have been discussions on establishing the right for women to a pension in their own right",29,297010,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611140069-1767.txt",20061114,1767,1593,"Dan Boyle","Green Party","Cork South Central",0,0,4952,8.96,0.54,0,0,"asked the minister for social and family affairs the reason for his decision not to challenge the findings of the equality authority in relation to an initial decision of his department to refuse payment to a homosexual man caring for an ill partner and the reason this does not constitute a precedent asked the minister for social and family affairs if he will explain his decision not to challenge the findings of the equality authority in relation to an initial decision of his department to refuse payment to a homosexual man caring for an ill partner and the reason this does not constitute a precedent",29,297020,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611140229-156.txt",20061114,156,1374,"Ivor Callely","Fianna Fail","Dublin North Central",0,0,6896,17.22,0.86,1,1,"asked the minister for social and family affairs the moneys allocated for supplementary welfare allowances in 2006 the breakdown of the type of payments made under this scheme and if he will make a statement on the matter asked the minister for social and family affairs the percentage of social welfare recipients that are in receipt of their payment by way of direct payment into their bank or building society account and if he will make a statement on the matter asked the minister for social and family affairs the percentage of social welfare increases for the period 1994 to 1997 and the comparison for the years 2003 to 2006 and if he will make a statement on the matter asked the minister for social and family affairs the breakdown of unemployment payments over the past five years and if he will make a statement on the matter asked the minister for social and family affairs the breakdown of payments under the various subheads made to people unable to find work over the past five years and if he will make a statement on the matter asked the minister for social and family affairs the range of payments available to families which are targeted to prevent the risk of poverty the level of additional supports available and if he will make a statement on the matter asked the minister for social and family affairs the amount of funding allocated for diet supplement which are provided through the supplementary welfare allowance scheme and if he will make a statement on the matter",29,297154,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611140235-837.txt",20061114,837,1576,"Caoimhghin O Caolain","Sinn Fein","Cavan Monaghan",0,0,10832,17.51,1.05,0,0,"asked the minister for social and family affairs the costs of increasing dependent allowance to a single weekly figure of €30 for all recipients asked the minister for social and family affairs the cost of increasing the child dependent allowance to a single weekly figure of €30 for all recipients",29,297162,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611140290-985.txt",20061114,985,814,"Ruairi Quinn","Labour Party","Dublin South East",0,0,4032,12.43,0.62,0,0,"asked the minister for education and science the number of additional posts in full-time equivalents of guidance counsellors appointed under circular letter ppt 12/05 asked the minister for education and science the schedule for the appointment of guidance counsellors in second level schools on september 1980 and the number in full-time equivalents approved for the school year 1980/81",29,297219,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611150130-2028.txt",20061115,2028,1636,"Eamon Ryan","Green Party","Dublin South",0,0,5222,9.45,0.57,0,0,"asked the minister for enterprise trade and employment the number of cases that have been lodged with the personal injury assessment board since it establishment the number of cases that the board has assessed the number of cases that are outstanding the statutory deadline for the processing of same the number of awards made by the piab that have been rejected and the cost of legal fees incurred by the piab in the same period",29,297358,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611160029-156.txt",20061116,156,1374,"Ivor Callely","Fianna Fail","Dublin North Central",0,0,6896,17.22,0.86,1,1,"asked the minister for defence the action being taken to reduce the levels of sick days being taken in the army naval service and air corps as set out in parliamentary question no 174 of 26 october 2006 the discussions his officials have had with the representative associations to address this problem and if he will make a statement on the matter",29,297398,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0627200611160121-1041.txt",20061116,1041,1521,"Roisin Shortall","Labour Party","Dublin North West",1,0,4391,16.79,0.67,0,0,"asked the minister for social and family affairs if credits can be backdated on the record of a person details supplied in dublin 11 for the purposes of calculating state pension entitlement for periods prior to the introduction of carers allowance or benefit when that person was forced to leave the workforce to care for an adult dependant if in these circumstances the number of years counted in calculating pension entitlement can be reduced by the number of years spent caring for an adult dependant if not his views on extending entitlement in this regard in the next social welfare act in view of the discriminatory impact of the current provisions on carers and particularly women and if he will make a statement on the matter",29,297481,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611220139-1814.txt",20061122,1814,1603,"Ciaran Cuffe","Green Party","Dun Laoghaire",0,0,5002,9.33,0.56,0,0,"asked the minister for finance the use locations and costs to date of lands acquired or contracted to acquire buildings purchased built or leased acquired or contracted to purchase build or lease under the decentralisation programme the savings arising from the disposal of lands buildings or property that is surplus to requirements under the programme and if he will make a statement on the matter",29,298007,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611220179-1841.txt",20061122,1841,1638,"Liam Twomey","Independent","Wexford",0,0,5815,9.62,0.58,0,0,"asked the minister for health and children if the vaccine for the prevention of the human papilloma virus will be available to private patients if it will be available on the medical card if patients request it and if she will make a statement on the matter",29,298043,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611230033-749.txt",20061123,749,1497,"Liz O'Donnell","Progressive Democrats","Dublin South",1,0,8288,15,0.9,0,1,"asked the minister for foreign affairs the details available as to the relationship which exists between china and the sudanese government the initiatives in train at international united nations and european union level seeking to alleviate this position the contributions ireland has made in this regard and if he will make a statement on the matter",29,298180,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611230128-1766.txt",20061123,1766,1595,"Pat Breen","Fine Gael","Clare",0,0,4541,9.12,0.46,0,0,"asked the minister for health and children when a person details supplied in county clare will be facilitated with a bed in a hospital and if she will make a statement on the matter",29,298295,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611230196-973.txt",20061123,973,1509,"Willie Penrose","Labour Party","Westmeath",0,0,8967,26.05,1.04,0,0,"asked the minister for defence if in the context of resources available to him he will consider awarding the military service allowance to military personnel who retired before 1 august 1990 and which was considered by the report of the gleeson commission on remuneration and conditions of service in the defence forces if he will confirm that the number of personnel involved are declining on an annual basis and therefore the payment of same would not constitute a significant financial burden on the exchequer and if he will make a statement on the matter",29,298364,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611280062-974.txt",20061128,974,1582,"John Perry","Fine Gael","Sligo Leitrim",0,0,6897,14.08,0.7,0,0,"asked the minister for education and science the number of children in primary classes of 30 to 34 children inclusive and if she will make a statement on the matter",29,298418,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611280063-535.txt",20061128,535,1308,"Brendan Howlin","Labour Party","Wexford",0,0,7995,13.23,0.79,0,0,"asked the minister for education and science her views on the fact that the society of st vincent de paul has to subsidise schools to rent books to children whose families cannot afford to pay for the books they are required to have for the basic school curriculum and if she will make a statement on the matter",29,298420,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611290056-1814.txt",20061129,1814,1603,"Ciaran Cuffe","Green Party","Dun Laoghaire",0,0,5002,9.33,0.56,0,0,"asked the minister for agriculture and food if she will put a moratorium on trials of genetically modified organisms in place and if she will make a statement on the matter",29,298760,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611290068-1780.txt",20061129,1780,1607,"Jimmy Devins","Fianna Fail","Sligo Leitrim",0,1,6307,12.88,0.64,1,1,"asked the minister for agriculture and food her views on the development of the dairy beef and sheep processing sectors the policies she will put in place to support such development and if she will make a statement on the matter",29,298781,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611290185-156.txt",20061129,156,1374,"Ivor Callely","Fianna Fail","Dublin North Central",0,0,6896,17.22,0.86,1,1,"asked the minister for agriculture and food the grants available to farmers under the areas of agri-environment non-food crops and agri-food and if she will make a statement on the matter",29,298887,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200611290203-14.txt",20061129,14,849,"Bernard Allen","Fine Gael","Cork North Central",0,0,5458,12.09,0.73,0,0,"asked the minister for education and science the number of part-time special needs assistants in schools here asked the minister for education and science the number of full-time permanent special needs assistants in schools here",29,298906,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200612050185-355.txt",20061205,355,916,"Bernard Durkan","Fine Gael","Kildare North",0,0,5786,17.54,0.7,0,0,"asked the minister for health and children if and when service level agreement funding for 2006 to 2007 will be confirmed or arranged for the osteoporosis society dublin and if she will make a statement on the matter",29,299185,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0628200612050221-749.txt",20061205,749,1497,"Liz O'Donnell","Progressive Democrats","Dublin South",1,0,8288,15,0.9,0,1,"asked the minister for health and children the plans the health service executive has to make up the shortfall of 500 beds in view of the decision not to convert the balsekin reception centre meakstown into a community nursing unit and if she will make a statement on the matter",29,299220,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0629200612060171-476.txt",20061206,476,1141,"Tony Gregory","Independent","Dublin Central",0,0,5664,16.64,0.83,0,0,"asked the minister for transport if steps will be taken to ensure that all road signs are bilingual and if he will make a statement on the matter",29,299512,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0629200612070150-974.txt",20061207,974,1582,"John Perry","Fine Gael","Sligo Leitrim",0,0,6897,14.08,0.7,0,0,"asked the minister for education and science if she will give a firm commitment that funding will be granted to a school details supplied in county sligo as the process of identifying a site has commenced and as the school has been very successful over the years but is dependent on government funding to ensure it continues to provide the education that is essential for the children to succeed in the future and if she will make a statement on the matter",29,299600,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0629200612120200-2037.txt",20061212,2037,1586,"Billy Timmins","Fine Gael","Wicklow",0,1,7372,13.51,0.81,0,0,"asked the minister for health and children when the speech therapy service will be available in baltinglass as children from west wicklow have to travel to naas for this service if same will be reinstated as a matter of urgency and if she will make a statement on the matter",29,299763,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0629200612120347-787.txt",20061212,787,1502,"Breeda Moynihan-Cronin","Labour Party","Kerry South",1,1,5307,14.48,0.58,0,0,"asked the minister for education and science if a special needs education organiser will be appointed for south kerry the number of senos countrywide at present the numbers of senos in 1997 and if she will make a statement on the matter",29,299914,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0629200612130047-1806.txt",20061213,1806,1618,"Peter Kelly","Fianna Fail","Longford Roscommon",0,0,7319,14.73,0.74,1,1,"asked the minister for community rural and gaeltacht affairs if he will continue to implement the rapid programme in the longford rapid area beyond the end of the national development plan 2000 to 2006",29,299973,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0629200612140089-1781.txt",20061214,1781,1608,"Damien English","Fine Gael","Meath",0,0,5958,9.3,0.56,0,0,"asked the minister for social and family affairs the progress to date in reaching the target of 100 family resource centres here by the end of 2006 and if he will make a statement on the matter",29,300210,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0629200612140145-1772.txt",20061214,1772,1600,"Jerry Cowley","Independent","Mayo",0,0,8709,13.72,0.82,0,0,"asked the minister for health and children her views on whether 1600 fÁs community enterprise places should be mainstream state funded personal assistant roles or jobs as recommended by the disability federation of ireland if she will acknowledge that approximately 25 to 30 of these provisions would be needed by the mayo centre of independent living and if she will make a statement on the matter",29,300232,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200701310037-741.txt",20070131,741,1566,"John McGuinness","Fianna Fail","Carlow Kilkenny",0,0,9343,15.36,0.77,1,1,"asked the minister for enterprise trade and employment his views on ictus comments on the bes schemes if his department has had contact from the commission regarding same if he is confident the extensions will go ahead and if he will make a statement on the matter",29,300383,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200701310406-749.txt",20070131,749,1497,"Liz O'Donnell","Progressive Democrats","Dublin South",1,0,8288,15,0.9,0,1,"asked the minister for health and children if in view of the fact that health regulations 2005 si no 276 of 2005 allows centres with long stay in-patients who may receive disability allowance of €16850 to deduct €12000 which leaves a patient with only €4850 to cover the cost of personal clothing outings or annual holiday and so on she will amend this regulation to exclude people with intellectual disabilities who are in long stay in-patient centres and if she will make a statement on the matter",29,300569,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200701310431-787.txt",20070131,787,1502,"Breeda Moynihan-Cronin","Labour Party","Kerry South",1,1,5307,14.48,0.58,0,0,"asked the minister for health and children when she expects to receive the capital funding plan or programme for 2007 from the health service executive when the plan or programme will be published and if she will make a statement on the matter",29,300593,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200701310549-741.txt",20070131,741,1566,"John McGuinness","Fianna Fail","Carlow Kilkenny",0,0,9343,15.36,0.77,1,1,"asked the minister for health and children the reason for the delay in arranging an appointment for a person details supplied in county kilkenny at waterford regional hospital if an mrs scan can also be arranged for this patient in view of the fact that their general practitioner has confirmed that both matters are extremely urgent and if she will expedite the matter",29,300725,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200701310620-1053.txt",20070131,1053,1584,"David Stanton","Fine Gael","Cork East",0,0,6269,13.69,0.68,0,0,"asked the minister for health and children the arrangements in place for monitoring and supervising the expenditure by service providers on services for people with disabilities and quality of services provided if financial funding allocations are directly linked to same the accountability and review measures in place regarding services provided for people with disabilities and if she will make a statement on the matter",29,300794,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200701310636-809.txt",20070131,809,1572,"Denis Naughten","Fine Gael","Longford Roscommon",0,1,6660,13.4,0.67,0,0,"asked the minister for communications marine and natural resources the overall budget in the national development plan within the border midland western region for the development of the angling sector the amount spent up to 31 december 2006 the projected spend for 2007 the promised spend under the ndp up to the end of 2006 and if he will make a statement on the matter",29,300808,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200701310790-2037.txt",20070131,2037,1586,"Billy Timmins","Fine Gael","Wicklow",0,1,7372,13.51,0.81,0,0,"asked the minister for transport the position regarding disabled persons parking discs for parents who have children with mild autism if they qualify for same if not if they can be put on the list and if he will make a statement on the matter",29,300953,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200701311029-974.txt",20070131,974,1582,"John Perry","Fine Gael","Sligo Leitrim",0,0,6897,14.08,0.7,0,0,"asked the minister for education and science if her attention has been drawn to the case of persons details supplied in county leitrim in relation to their school transport if she will ensure that concessionary tickets are made available to the family and if she will make a statement on the matter",29,301194,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200702010028-1767.txt",20070201,1767,1593,"Dan Boyle","Green Party","Cork South Central",0,0,4952,8.96,0.54,0,0,"asked the minister for defence the reason the memorandum of understanding between ireland and the other nordic countries involved in the nordic battlegroups has not been placed in the dáil Éireann library as promised by him in november 2006 and the progress in ireland joining the nordic eu battlegroup",29,301389,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200702010097-119.txt",20070201,119,1111,"Richard Bruton","Fine Gael","Dublin North Central",0,1,5159,12.88,0.64,0,0,"asked the minister for finance the basis of tax to be levied on single premium investments at eight year intervals if this tax is discriminatory compared to persons who invest in stocks and shares",29,301448,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0630200702060376-985.txt",20070206,985,814,"Ruairi Quinn","Labour Party","Dublin South East",0,0,4032,12.43,0.62,0,0,"asked the minister for education and science when funding will be made available to a school details supplied in county tipperary and if she will make a statement on the matter",29,301880,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702070038-787.txt",20070207,787,1502,"Breeda Moynihan-Cronin","Labour Party","Kerry South",1,1,5307,14.48,0.58,0,0,"asked the minister for finance the person who will be responsible for project appraisal to ensure national development plan programme objectives and value for money are achieved as promised in chapter 12 of the plan the resources that will be directed towards project appraisal the reports that will be issued regarding project appraisal if such reports will be publicly available the amount of time such reports will be submitted prior to the commencement of a project and if he will make a statement on the matter",29,301951,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702070046-580.txt",20070207,580,567,"Enda Kenny","Fine Gael","Mayo",0,1,5834,9.19,0.55,0,0,"asked the minister for finance the absolute value of the increase and the percentage increase in total tax raised since 2002 and if he is satisfied with the tax policies underpinning this trend",29,301959,10,0,"not"
